"status","period_folder","area_folder","center_folder","relative_path","on_desktop","on_github"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","04_Asia orientale","02_Osaka_Industriale_Portuale","08_P8 · 1900–1945 — Agricoltura industriale,…/04_Asia orientale/Centri abitati/02_Osaka_Industriale_Portuale","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","04_Asia orientale","03_Shanghai_Industriale_Concessioni","08_P8 · 1900–1945 — Agricoltura industriale,…/04_Asia orientale/Centri abitati/03_Shanghai_Industriale_Concessioni","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","04_Asia orientale","04_Pechino_Repubblicana_Occupata","08_P8 · 1900–1945 — Agricoltura industriale,…/04_Asia orientale/Centri abitati/04_Pechino_Repubblicana_Occupata","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","04_Asia orientale","05_Seoul_Gyeongseong_Coloniale","08_P8 · 1900–1945 — Agricoltura industriale,…/04_Asia orientale/Centri abitati/05_Seoul_Gyeongseong_Coloniale","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","05_Asia sud-orientale continentale e marittima","01_Singapore_Portuale_Coloniale","08_P8 · 1900–1945 — Agricoltura industriale,…/05_Asia sud-orientale continentale e marittima/Centri abitati/01_Singapore_Portuale_Coloniale","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","05_Asia sud-orientale continentale e marittima","02_Batavia_Jakarta_Coloniale_Occupata","08_P8 · 1900–1945 — Agricoltura industriale,…/05_Asia sud-orientale continentale e marittima/Centri abitati/02_Batavia_Jakarta_Coloniale_Occupata","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","05_Asia sud-orientale continentale e marittima","03_Manila_Americana_Guerra","08_P8 · 1900–1945 — Agricoltura industriale,…/05_Asia sud-orientale continentale e marittima/Centri abitati/03_Manila_Americana_Guerra","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","05_Asia sud-orientale continentale e marittima","04_Bangkok_Modernizzazione_Costituzionale","08_P8 · 1900–1945 — Agricoltura industriale,…/05_Asia sud-orientale continentale e marittima/Centri abitati/04_Bangkok_Modernizzazione_Costituzionale","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","05_Asia sud-orientale continentale e marittima","05_Saigon_Coloniale_Occupata","08_P8 · 1900–1945 — Agricoltura industriale,…/05_Asia sud-orientale continentale e marittima/Centri abitati/05_Saigon_Coloniale_Occupata","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","06_Mediterraneo europeo ed Europa centro-occidentale","01_Londra_Guerre_Mondiali","08_P8 · 1900–1945 — Agricoltura industriale,…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/01_Londra_Guerre_Mondiali","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","06_Mediterraneo europeo ed Europa centro-occidentale","02_Parigi_Guerre_Mondiali","08_P8 · 1900–1945 — Agricoltura industriale,…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/02_Parigi_Guerre_Mondiali","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","06_Mediterraneo europeo ed Europa centro-occidentale","03_Berlino_Weimar_Nazista","08_P8 · 1900–1945 — Agricoltura industriale,…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/03_Berlino_Weimar_Nazista","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","06_Mediterraneo europeo ed Europa centro-occidentale","04_Milano_Industriale_Fascista","08_P8 · 1900–1945 — Agricoltura industriale,…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/04_Milano_Industriale_Fascista","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","06_Mediterraneo europeo ed Europa centro-occidentale","05_Leningrado_Assedio","08_P8 · 1900–1945 — Agricoltura industriale,…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/05_Leningrado_Assedio","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","07_Africa subsahariana","01_Johannesburg_Miniere_Segregazione","08_P8 · 1900–1945 — Agricoltura industriale,…/07_Africa subsahariana/Centri abitati/01_Johannesburg_Miniere_Segregazione","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","07_Africa subsahariana","02_Lagos_Portuale_Coloniale","08_P8 · 1900–1945 — Agricoltura industriale,…/07_Africa subsahariana/Centri abitati/02_Lagos_Portuale_Coloniale","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","07_Africa subsahariana","03_Nairobi_Ferroviaria_Coloniale","08_P8 · 1900–1945 — Agricoltura industriale,…/07_Africa subsahariana/Centri abitati/03_Nairobi_Ferroviaria_Coloniale","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","07_Africa subsahariana","04_Dakar_Portuale_AOF","08_P8 · 1900–1945 — Agricoltura industriale,…/07_Africa subsahariana/Centri abitati/04_Dakar_Portuale_AOF","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","07_Africa subsahariana","05_Accra_Capitale_Coloniale","08_P8 · 1900–1945 — Agricoltura industriale,…/07_Africa subsahariana/Centri abitati/05_Accra_Capitale_Coloniale","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","08_Mesoamerica","01_Citta_del_Messico_Rivoluzionaria","08_P8 · 1900–1945 — Agricoltura industriale,…/08_Mesoamerica/Centri abitati/01_Citta_del_Messico_Rivoluzionaria","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","08_Mesoamerica","02_Monterrey_Industriale_Operaia","08_P8 · 1900–1945 — Agricoltura industriale,…/08_Mesoamerica/Centri abitati/02_Monterrey_Industriale_Operaia","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","08_Mesoamerica","03_Guadalajara_Rivoluzionaria_Moderna","08_P8 · 1900–1945 — Agricoltura industriale,…/08_Mesoamerica/Centri abitati/03_Guadalajara_Rivoluzionaria_Moderna","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","08_Mesoamerica","04_Citta_del_Guatemala_Terremoti_Autoritarismi","08_P8 · 1900–1945 — Agricoltura industriale,…/08_Mesoamerica/Centri abitati/04_Citta_del_Guatemala_Terremoti_Autoritarismi","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","08_Mesoamerica","05_San_Salvador_Caffe_Dittatura","08_P8 · 1900–1945 — Agricoltura industriale,…/08_Mesoamerica/Centri abitati/05_San_Salvador_Caffe_Dittatura","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","09_Ande centrali","01_Lima","08_P8 · 1900–1945 — Agricoltura industriale,…/09_Ande centrali/Centri abitati/01_Lima","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","09_Ande centrali","01_Lima_Modernizzazione_Terremoto","08_P8 · 1900–1945 — Agricoltura industriale,…/09_Ande centrali/Centri abitati/01_Lima_Modernizzazione_Terremoto","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","09_Ande centrali","02_Santiago","08_P8 · 1900–1945 — Agricoltura industriale,…/09_Ande centrali/Centri abitati/02_Santiago","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","09_Ande centrali","02_Santiago_Industriale_Popolare","08_P8 · 1900–1945 — Agricoltura industriale,…/09_Ande centrali/Centri abitati/02_Santiago_Industriale_Popolare","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","09_Ande centrali","03_La Paz","08_P8 · 1900–1945 — Agricoltura industriale,…/09_Ande centrali/Centri abitati/03_La Paz","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","09_Ande centrali","03_La_Paz_Stagno_Chaco","08_P8 · 1900–1945 — Agricoltura industriale,…/09_Ande centrali/Centri abitati/03_La_Paz_Stagno_Chaco","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","09_Ande centrali","04_Quito e porti minerari","08_P8 · 1900–1945 — Agricoltura industriale,…/09_Ande centrali/Centri abitati/04_Quito e porti minerari","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","09_Ande centrali","04_Quito_Ferrovia_Rivoluzioni","08_P8 · 1900–1945 — Agricoltura industriale,…/09_Ande centrali/Centri abitati/04_Quito_Ferrovia_Rivoluzioni","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","09_Ande centrali","05_Valparaiso_Porto_Terremoto_Crisi","08_P8 · 1900–1945 — Agricoltura industriale,…/09_Ande centrali/Centri abitati/05_Valparaiso_Porto_Terremoto_Crisi","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","10_America settentrionale precoloniale e coloniale","01_New_York_Metropolitana_Immigrazione_Depressione","08_P8 · 1900–1945 — Agricoltura industriale,…/10_America settentrionale precoloniale e coloniale/Centri abitati/01_New_York_Metropolitana_Immigrazione_Depressione","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","10_America settentrionale precoloniale e coloniale","02_Chicago_Ferrovie_Industria_Segregazione","08_P8 · 1900–1945 — Agricoltura industriale,…/10_America settentrionale precoloniale e coloniale/Centri abitati/02_Chicago_Ferrovie_Industria_Segregazione","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","10_America settentrionale precoloniale e coloniale","03_Los_Angeles_Acqua_Automobile_Cinema","08_P8 · 1900–1945 — Agricoltura industriale,…/10_America settentrionale precoloniale e coloniale/Centri abitati/03_Los_Angeles_Acqua_Automobile_Cinema","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","10_America settentrionale precoloniale e coloniale","04_Detroit_Automobile_Produzione_Massa","08_P8 · 1900–1945 — Agricoltura industriale,…/10_America settentrionale precoloniale e coloniale/Centri abitati/04_Detroit_Automobile_Produzione_Massa","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","10_America settentrionale precoloniale e coloniale","05_Toronto_Industriale_Sanita_Guerra","08_P8 · 1900–1945 — Agricoltura industriale,…/10_America settentrionale precoloniale e coloniale/Centri abitati/05_Toronto_Industriale_Sanita_Guerra","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","11_Oceania e Pacifico","01_Sydney","08_P8 · 1900–1945 — Agricoltura industriale,…/11_Oceania e Pacifico/Centri abitati/01_Sydney","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","11_Oceania e Pacifico","01_Sydney_Metropolitana_Portuale_Bellica","08_P8 · 1900–1945 — Agricoltura industriale,…/11_Oceania e Pacifico/Centri abitati/01_Sydney_Metropolitana_Portuale_Bellica","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","11_Oceania e Pacifico","02_Melbourne","08_P8 · 1900–1945 — Agricoltura industriale,…/11_Oceania e Pacifico/Centri abitati/02_Melbourne","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","11_Oceania e Pacifico","02_Melbourne_Industriale_Welfare_Guerra","08_P8 · 1900–1945 — Agricoltura industriale,…/11_Oceania e Pacifico/Centri abitati/02_Melbourne_Industriale_Welfare_Guerra","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","11_Oceania e Pacifico","03_Auckland","08_P8 · 1900–1945 — Agricoltura industriale,…/11_Oceania e Pacifico/Centri abitati/03_Auckland","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","11_Oceania e Pacifico","03_Auckland_Portuale_Tranvie_Guerra","08_P8 · 1900–1945 — Agricoltura industriale,…/11_Oceania e Pacifico/Centri abitati/03_Auckland_Portuale_Tranvie_Guerra","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","11_Oceania e Pacifico","04_Wellington e città minerarie","08_P8 · 1900–1945 — Agricoltura industriale,…/11_Oceania e Pacifico/Centri abitati/04_Wellington e città minerarie","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","11_Oceania e Pacifico","04_Wellington_Capitale_Welfare_Guerra","08_P8 · 1900–1945 — Agricoltura industriale,…/11_Oceania e Pacifico/Centri abitati/04_Wellington_Capitale_Welfare_Guerra","True","True"
"presente_in_entrambi","08_P8 · 1900–1945 — Agricoltura industriale,…","11_Oceania e Pacifico","05_Broken_Hill_Mineraria_Sindacale","08_P8 · 1900–1945 — Agricoltura industriale,…/11_Oceania e Pacifico/Centri abitati/05_Broken_Hill_Mineraria_Sindacale","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","01_Asia sud-occidentale e altopiano iranico","01_Istanbul_Postbellica_Industrializzata","09_P9 · 1945–1970 — Massima accelerazione de…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/01_Istanbul_Postbellica_Industrializzata","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","01_Asia sud-occidentale e altopiano iranico","02_Teheran_Pahlavi_Petrolio_Migrazioni","09_P9 · 1945–1970 — Massima accelerazione de…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/02_Teheran_Pahlavi_Petrolio_Migrazioni","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","01_Asia sud-occidentale e altopiano iranico","03_Baghdad_Repubblicana_Petrolio","09_P9 · 1945–1970 — Massima accelerazione de…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/03_Baghdad_Repubblicana_Petrolio","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","01_Asia sud-occidentale e altopiano iranico","04_Beirut_Bancaria_Cosmopolita","09_P9 · 1945–1970 — Massima accelerazione de…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/04_Beirut_Bancaria_Cosmopolita","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","01_Asia sud-occidentale e altopiano iranico","05_Damasco_Indipendente_Industrializzata","09_P9 · 1945–1970 — Massima accelerazione de…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/05_Damasco_Indipendente_Industrializzata","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","02_Valle del Nilo e Africa nord-orientale","01_Cairo_Nasseriano_Metropolitano","09_P9 · 1945–1970 — Massima accelerazione de…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/01_Cairo_Nasseriano_Metropolitano","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","02_Valle del Nilo e Africa nord-orientale","02_Alessandria_Portuale_Postcoloniale","09_P9 · 1945–1970 — Massima accelerazione de…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/02_Alessandria_Portuale_Postcoloniale","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","02_Valle del Nilo e Africa nord-orientale","03_Khartoum_Indipendente_Conurbazione","09_P9 · 1945–1970 — Massima accelerazione de…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/03_Khartoum_Indipendente_Conurbazione","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","02_Valle del Nilo e Africa nord-orientale","04_Addis_Abeba_Imperiale_Africana","09_P9 · 1945–1970 — Massima accelerazione de…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/04_Addis_Abeba_Imperiale_Africana","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","02_Valle del Nilo e Africa nord-orientale","05_Aswan_Grande_Diga_Nubia","09_P9 · 1945–1970 — Massima accelerazione de…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/05_Aswan_Grande_Diga_Nubia","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","03_Asia meridionale","01_Mumbai","09_P9 · 1945–1970 — Massima accelerazione de…/03_Asia meridionale/Centri abitati/01_Mumbai","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","03_Asia meridionale","02_Kolkata","09_P9 · 1945–1970 — Massima accelerazione de…/03_Asia meridionale/Centri abitati/02_Kolkata","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","03_Asia meridionale","03_Delhi","09_P9 · 1945–1970 — Massima accelerazione de…/03_Asia meridionale/Centri abitati/03_Delhi","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","03_Asia meridionale","04_Karachi","09_P9 · 1945–1970 — Massima accelerazione de…/03_Asia meridionale/Centri abitati/04_Karachi","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","03_Asia meridionale","05_Lahore","09_P9 · 1945–1970 — Massima accelerazione de…/03_Asia meridionale/Centri abitati/05_Lahore","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","03_Asia meridionale","06_Dhaka","09_P9 · 1945–1970 — Massima accelerazione de…/03_Asia meridionale/Centri abitati/06_Dhaka","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","04_Asia orientale","01_Tokyo_Ricostruzione_Olimpiadi_Metropoli","09_P9 · 1945–1970 — Massima accelerazione de…/04_Asia orientale/Centri abitati/01_Tokyo_Ricostruzione_Olimpiadi_Metropoli","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","04_Asia orientale","02_Osaka_Ricostruzione_Industria_Senri","09_P9 · 1945–1970 — Massima accelerazione de…/04_Asia orientale/Centri abitati/02_Osaka_Ricostruzione_Industria_Senri","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","04_Asia orientale","03_Seoul_Guerra_Ricostruzione_Crescita","09_P9 · 1945–1970 — Massima accelerazione de…/04_Asia orientale/Centri abitati/03_Seoul_Guerra_Ricostruzione_Crescita","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","04_Asia orientale","04_Taipei_Rifugiati_Autoritarismo_Industria","09_P9 · 1945–1970 — Massima accelerazione de…/04_Asia orientale/Centri abitati/04_Taipei_Rifugiati_Autoritarismo_Industria","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","04_Asia orientale","05_Shanghai_Socialismo_Industria_Campagne","09_P9 · 1945–1970 — Massima accelerazione de…/04_Asia orientale/Centri abitati/05_Shanghai_Socialismo_Industria_Campagne","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","05_Asia sud-orientale continentale e marittima","01_Jakarta_Indipendenza_Kampung_Capitale","09_P9 · 1945–1970 — Massima accelerazione de…/05_Asia sud-orientale continentale e marittima/Centri abitati/01_Jakarta_Indipendenza_Kampung_Capitale","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","05_Asia sud-orientale continentale e marittima","02_Manila_Ricostruzione_Indipendenza_Metropoli","09_P9 · 1945–1970 — Massima accelerazione de…/05_Asia sud-orientale continentale e marittima/Centri abitati/02_Manila_Ricostruzione_Indipendenza_Metropoli","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","05_Asia sud-orientale continentale e marittima","03_Bangkok_Migrazione_Strade_Autoritarismo","09_P9 · 1945–1970 — Massima accelerazione de…/05_Asia sud-orientale continentale e marittima/Centri abitati/03_Bangkok_Migrazione_Strade_Autoritarismo","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","05_Asia sud-orientale continentale e marittima","04_Singapore_Autogoverno_HDB_Industria","09_P9 · 1945–1970 — Massima accelerazione de…/05_Asia sud-orientale continentale e marittima/Centri abitati/04_Singapore_Autogoverno_HDB_Industria","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","05_Asia sud-orientale continentale e marittima","05_Saigon_Guerra_Rifugiati_Capitale","09_P9 · 1945–1970 — Massima accelerazione de…/05_Asia sud-orientale continentale e marittima/Centri abitati/05_Saigon_Guerra_Rifugiati_Capitale","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","06_Mediterraneo europeo ed Europa centro-occidentale","01_Londra_Ricostruzione_Welfare_Grande_Smog","09_P9 · 1945–1970 — Massima accelerazione de…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/01_Londra_Ricostruzione_Welfare_Grande_Smog","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","06_Mediterraneo europeo ed Europa centro-occidentale","02_Parigi_Grands_Ensembles_Bidonvilles_Decolonizzazione","09_P9 · 1945–1970 — Massima accelerazione de…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/02_Parigi_Grands_Ensembles_Bidonvilles_Decolonizzazione","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","06_Mediterraneo europeo ed Europa centro-occidentale","03_Mosca_Edilizia_di_Massa_Capitale_Sovietica","09_P9 · 1945–1970 — Massima accelerazione de…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/03_Mosca_Edilizia_di_Massa_Capitale_Sovietica","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","06_Mediterraneo europeo ed Europa centro-occidentale","04_Milano_Miracolo_Economico_Migrazione_Alloggi","09_P9 · 1945–1970 — Massima accelerazione de…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/04_Milano_Miracolo_Economico_Migrazione_Alloggi","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","06_Mediterraneo europeo ed Europa centro-occidentale","05_Berlino_Divisa_Ricostruzione_Muro","09_P9 · 1945–1970 — Massima accelerazione de…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/05_Berlino_Divisa_Ricostruzione_Muro","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","07_Africa subsahariana","01_Lagos_Indipendenza_Porto_Crescita_Urbana","09_P9 · 1945–1970 — Massima accelerazione de…/07_Africa subsahariana/Centri abitati/01_Lagos_Indipendenza_Porto_Crescita_Urbana","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","07_Africa subsahariana","02_Kinshasa_Indipendenza_Crisi_Crescita","09_P9 · 1945–1970 — Massima accelerazione de…/07_Africa subsahariana/Centri abitati/02_Kinshasa_Indipendenza_Crisi_Crescita","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","07_Africa subsahariana","03_Nairobi_Indipendenza_Segregazione_Espansione","09_P9 · 1945–1970 — Massima accelerazione de…/07_Africa subsahariana/Centri abitati/03_Nairobi_Indipendenza_Segregazione_Espansione","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","07_Africa subsahariana","04_Abidjan_Porto_Indipendenza_Industrializzazione","09_P9 · 1945–1970 — Massima accelerazione de…/07_Africa subsahariana/Centri abitati/04_Abidjan_Porto_Indipendenza_Industrializzazione","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","07_Africa subsahariana","05_Johannesburg_Apartheid_Industria_Resistenza","09_P9 · 1945–1970 — Massima accelerazione de…/07_Africa subsahariana/Centri abitati/05_Johannesburg_Apartheid_Industria_Resistenza","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","08_Mesoamerica","01_Citta_del_Messico_Industrializzazione_Metropolitana_Repressione","09_P9 · 1945–1970 — Massima accelerazione de…/08_Mesoamerica/Centri abitati/01_Citta_del_Messico_Industrializzazione_Metropolitana_Repressione","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","08_Mesoamerica","02_Monterrey_Industria_Metropoli_Tejabanes","09_P9 · 1945–1970 — Massima accelerazione de…/08_Mesoamerica/Centri abitati/02_Monterrey_Industria_Metropoli_Tejabanes","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","08_Mesoamerica","03_Guadalajara_Industrializzazione_Suburbanizzazione_Disuguaglianza","09_P9 · 1945–1970 — Massima accelerazione de…/08_Mesoamerica/Centri abitati/03_Guadalajara_Industrializzazione_Suburbanizzazione_Disuguaglianza","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","08_Mesoamerica","04_Citta_del_Guatemala_Modernizzazione_Colpo_di_Stato_Conflitto","09_P9 · 1945–1970 — Massima accelerazione de…/08_Mesoamerica/Centri abitati/04_Citta_del_Guatemala_Modernizzazione_Colpo_di_Stato_Conflitto","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","08_Mesoamerica","05_San_Salvador_Industrializzazione_Vivienda_Guerra_1969","09_P9 · 1945–1970 — Massima accelerazione de…/08_Mesoamerica/Centri abitati/05_San_Salvador_Industrializzazione_Vivienda_Guerra_1969","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","09_Ande centrali","01_Lima_Migrazione_Barriadas_Industrializzazione","09_P9 · 1945–1970 — Massima accelerazione de…/09_Ande centrali/Centri abitati/01_Lima_Migrazione_Barriadas_Industrializzazione","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","09_Ande centrali","02_Santiago_Vivienda_Pianificazione_Smog","09_P9 · 1945–1970 — Massima accelerazione de…/09_Ande centrali/Centri abitati/02_Santiago_Vivienda_Pianificazione_Smog","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","09_Ande centrali","03_La_Paz_Rivoluzione_Migrazione_El_Alto","09_P9 · 1945–1970 — Massima accelerazione de…/09_Ande centrali/Centri abitati/03_La_Paz_Rivoluzione_Migrazione_El_Alto","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","09_Ande centrali","04_Quito_Pianificazione_Segregazione_Modernizzazione","09_P9 · 1945–1970 — Massima accelerazione de…/09_Ande centrali/Centri abitati/04_Quito_Pianificazione_Segregazione_Modernizzazione","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","09_Ande centrali","05_Valparaiso_Porto_Cerros_Terremoto","09_P9 · 1945–1970 — Massima accelerazione de…/09_Ande centrali/Centri abitati/05_Valparaiso_Porto_Cerros_Terremoto","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","10_America settentrionale precoloniale e coloniale","01_New_York_Autostrade_Urban_Renewal_Diritti_Civili","09_P9 · 1945–1970 — Massima accelerazione de…/10_America settentrionale precoloniale e coloniale/Centri abitati/01_New_York_Autostrade_Urban_Renewal_Diritti_Civili","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","10_America settentrionale precoloniale e coloniale","02_Los_Angeles_Freeway_Smog_Watts","09_P9 · 1945–1970 — Massima accelerazione de…/10_America settentrionale precoloniale e coloniale/Centri abitati/02_Los_Angeles_Freeway_Smog_Watts","True","True"
"presente_in_entrambi","09_P9 · 1945–1970 — Massima accelerazione de…","10_America settentrionale precoloniale e coloniale","03_Chicago_Expressways_Public_Housing_Segregazione","09_P9 · 1945–1970 — Massima accelerazione de…/10_America settentrionale precoloniale e coloniale/Centri abitati/03_Chicago_Expressways_Public_Housing_Segregazione","True","True"
